,id,player,year,stint,team,lg,g,ab,r,h,X2b,X3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
254,1842,burdoja01,1883,1,BSN,NL,96,400,80,132,27,8,5,88.0,,,14,35.0,,,,,
255,1853,connoro01,1883,1,NY1,NL,98,409,80,146,28,15,1,50.0,,,25,16.0,,,,,
256,1861,dennyje01,1883,1,PRO,NL,98,393,73,108,26,8,8,55.0,,,9,48.0,,,,,
257,1868,ewingbu01,1883,1,NY1,NL,88,376,90,114,11,13,10,41.0,,,20,14.0,,,,,
258,1875,forceda01,1883,1,BFN,NL,96,378,40,82,11,3,0,35.0,,,12,39.0,,,,,
259,1877,galvipu01,1883,1,BFN,NL,80,322,41,71,11,2,1,19.0,,,3,79.0,,,,,
260,1881,glassja01,1883,1,CL2,NL,96,383,67,110,19,6,0,46.0,,,13,23.0,,,,,
261,1883,gorege01,1883,1,CHN,NL,92,392,105,131,30,9,2,52.0,,,27,13.0,,,,,
262,1895,hinespa01,1883,1,PRO,NL,97,442,94,132,32,4,4,45.0,,,18,23.0,,,,,
263,1905,kellyki01,1883,1,CHN,NL,98,428,92,109,28,10,3,61.0,,,16,35.0,,,,,
264,1914,morrijo01,1883,1,BSN,NL,97,404,83,129,33,16,6,68.0,,,15,68.0,,,,,
265,1921,orourji01,1883,1,BFN,NL,94,436,102,143,29,8,1,38.0,,,15,13.0,,,,,
266,1923,pfefffr01,1883,1,CHN,NL,96,371,41,87,22,7,1,45.0,,,8,50.0,,,,,
267,1928,purcebl01,1883,1,PHI,NL,97,425,70,114,20,5,1,32.0,,,13,26.0,,,,,
268,1933,richaha01,1883,1,BFN,NL,92,399,73,124,34,7,1,56.0,,,22,20.0,,,,,
269,1938,shaffor01,1883,1,BFN,NL,95,401,67,117,11,3,0,41.0,,,27,39.0,,,,,
270,1943,startjo01,1883,1,PRO,NL,87,370,63,105,16,7,1,57.0,,,22,16.0,,,,,
271,1946,suttoez01,1883,1,BSN,NL,94,414,101,134,28,15,3,73.0,,,17,12.0,,,,,
272,1951,wardjo01,1883,1,NY1,NL,88,380,76,97,18,7,7,54.0,,,8,25.0,,,,,
273,1956,whitede01,1883,1,BFN,NL,94,391,62,114,14,5,0,47.0,,,23,18.0,,,,,
274,1962,woodge01,1883,1,DTN,NL,99,441,81,133,26,11,5,47.0,,,25,37.0,,,,,
275,1963,yorkto01,1883,1,CL2,NL,100,381,56,99,29,5,2,46.0,,,37,55.0,,,,,
276,1988,brownpe01,1884,1,LS2,AA,103,447,101,150,33,8,4,47.0,0.0,,13,,,2.0,,,
277,1989,brownto01,1884,1,CL5,AA,107,451,93,123,9,11,5,32.0,0.0,,24,,,4.0,,,
278,2053,gerhajo01,1884,1,LS2,AA,106,404,39,89,7,8,0,40.0,0.0,,13,,,5.0,,,
279,2082,jonesch01,1884,1,CN2,AA,112,472,117,148,19,17,7,71.0,0.0,,37,,,10.0,,,
280,2084,keefeti01,1884,1,NY4,AA,62,210,27,50,3,6,3,0.0,0.0,,18,,,1.0,,,
281,2102,lathaar01,1884,1,SL4,AA,110,474,115,130,17,12,1,0.0,0.0,,18,,,6.0,,,
282,2120,mathebo01,1884,1,PH4,AA,49,184,26,34,5,1,0,0.0,0.0,,7,,,0.0,,,
283,2125,mcguide01,1884,1,TL1,AA,45,151,12,28,7,0,1,0.0,0.0,,5,,,1.0,,,
284,2129,mcphebi01,1884,1,CN2,AA,112,450,107,125,8,7,5,64.0,0.0,,27,,,6.0,,,
285,2150,mullato01,1884,1,TL1,AA,95,352,49,97,19,3,3,0.0,0.0,,33,,,1.0,,,
286,2155,nashbi01,1884,1,RIC,AA,45,166,31,33,8,8,1,0.0,0.0,,12,,,7.0,,,
287,2158,nelsoca01,1884,1,NY4,AA,111,432,114,110,15,3,1,0.0,0.0,,74,,,9.0,,,
288,2199,smithpo01,1884,1,CL5,AA,108,445,78,106,18,10,6,0.0,0.0,,20,,,12.0,,,
289,2201,snydepo01,1884,1,CN2,AA,67,268,32,69,9,9,0,39.0,0.0,,7,,,0.0,,,
290,2205,stoveha01,1884,1,PH4,AA,104,448,124,146,22,23,10,83.0,0.0,,26,,,4.0,,,
291,2217,terryad01,1884,1,BR3,AA,67,236,15,55,10,3,0,0.0,0.0,,8,,,0.0,,,
292,2246,yorkto01,1884,1,BL2,AA,83,314,64,70,14,7,1,0.0,0.0,,34,,,10.0,,,
293,2251,ansonca01,1884,1,CHN,NL,112,475,108,159,30,3,21,102.0,,,29,13.0,,,,,
294,2258,bennech01,1884,1,DTN,NL,90,341,37,90,18,6,3,40.0,,,36,40.0,,,,,
295,2261,broutda01,1884,1,BFN,NL,94,398,82,130,22,15,14,79.0,,,33,20.0,,,,,
296,2267,burdoja01,1884,1,BSN,NL,87,361,65,97,14,4,6,49.0,,,15,52.0,,,,,
297,2274,clemeja01,1884,2,PHI,NL,9,30,3,7,0,0,0,0.0,,,4,8.0,,,,,
298,2279,connoro01,1884,1,NY1,NL,116,477,98,151,28,4,4,82.0,,,38,32.0,,,,,
299,2292,dennyje01,1884,1,PRO,NL,110,439,57,109,22,9,6,59.0,,,14,58.0,,,,,
300,2296,elybo01,1884,1,BFN,NL,1,4,0,0,0,0,0,0.0,,,0,2.0,,,,,
301,2298,ewingbu01,1884,1,NY1,NL,94,382,90,106,15,20,3,41.0,,,28,22.0,,,,,
302,2306,forceda01,1884,1,BFN,NL,106,403,47,83,13,3,0,36.0,,,27,41.0,,,,,
303,2307,galvipu01,1884,1,BFN,NL,72,274,34,49,6,1,0,24.0,,,2,80.0,,,,,
304,2314,glassja01,1884,1,CL2,NL,72,281,45,70,4,4,1,22.0,,,25,16.0,,,,,
305,2316,gorege01,1884,1,CHN,NL,103,422,104,134,18,4,5,34.0,,,61,26.0,,,,,
306,2329,hinespa01,1884,1,PRO,NL,114,490,94,148,36,10,3,41.0,,,44,28.0,,,,,
307,2339,kellyki01,1884,1,CHN,NL,108,452,120,160,28,5,13,95.0,,,46,24.0,,,,,
308,2361,morrijo01,1884,1,BSN,NL,111,438,80,114,19,7,3,61.0,,,30,87.0,,,,,
309,2371,orourji01,1884,1,BFN,NL,108,467,119,162,33,7,5,63.0,,,35,17.0,,,,,
310,2373,pfefffr01,1884,1,CHN,NL,112,467,105,135,10,10,25,101.0,,,25,47.0,,,,,
311,2377,purcebl01,1884,1,PHI,NL,103,428,67,108,11,7,1,31.0,,,29,30.0,,,,,
312,2383,richaha01,1884,1,BFN,NL,102,439,85,132,27,9,6,60.0,,,22,41.0,,,,,
313,2392,smithge01,1884,2,CL2,NL,72,291,31,74,14,4,4,26.0,,,2,45.0,,,,,
314,2393,startjo01,1884,1,PRO,NL,93,381,80,105,10,5,2,32.0,,,35,25.0,,,,,
315,2397,suttoez01,1884,1,BSN,NL,110,468,102,162,28,7,3,61.0,,,29,22.0,,,,,
316,2402,wardjo01,1884,1,NY1,NL,113,482,98,122,11,8,2,51.0,,,28,47.0,,,,,
317,2405,whitede01,1884,1,BFN,NL,110,452,82,147,16,11,5,74.0,,,32,13.0,,,,,
318,2412,woodge01,1884,1,DTN,NL,114,473,79,119,16,10,8,29.0,,,39,75.0,,,,,
319,2413,zimmech01,1884,1,DTN,NL,8,29,0,2,1,0,0,0.0,,,1,14.0,,,,,
320,2473,clemeja01,1884,1,PHU,UA,41,177,37,50,13,2,3,,0.0,,9,,,,,,
321,2531,foremfr01,1884,1,CHU,UA,3,11,0,1,0,0,0,,0.0,,0,,,,,,
322,2532,foremfr01,1884,2,KCU,UA,1,3,0,0,0,0,0,,0.0,,0,,,,,,
323,2540,ganzech01,1884,1,SPU,UA,7,23,2,5,0,0,0,,0.0,,0,,,,,,
324,2545,glassja01,1884,2,CNU,UA,38,172,48,72,9,5,2,,0.0,,8,,,,,,
325,2602,maulal01,1884,1,PHU,UA,1,4,0,0,0,0,0,,0.0,,0,,,,,,
326,2663,quinnjo02,1884,1,SLU,UA,103,429,74,116,21,1,0,,0.0,,9,,,,,,
327,2692,shaffor01,1884,1,SLU,UA,106,467,130,168,40,10,2,,0.0,,30,,,,,,
328,2702,smithge01,1884,1,ALT,UA,25,108,9,34,8,1,0,,0.0,,1,,,,,,
329,2755,brownpe01,1885,1,LS2,AA,112,481,98,174,34,10,9,73.0,0.0,,25,,,0.0,,,
330,2756,brownto01,1885,1,PT1,AA,108,437,81,134,16,12,4,68.0,0.0,,34,,,7.0,,,
331,2786,foremfr01,1885,1,BL2,AA,3,14,4,4,0,1,0,2.0,0.0,,0,,,0.0,,,
332,2790,galvipu01,1885,2,PT1,AA,11,38,2,4,0,0,0,2.0,0.0,,0,,,0.0,,,
333,2809,jonesch01,1885,1,CN2,AA,112,487,108,157,19,17,5,35.0,0.0,,21,,,9.0,,,
334,2820,lathaar01,1885,1,SL4,AA,110,485,84,100,15,3,1,35.0,0.0,,18,,,5.0,,,
335,2830,mathebo01,1885,1,PH4,AA,48,179,22,30,3,0,0,12.0,0.0,,10,,,0.0,,,
336,2838,mcphebi01,1885,1,CN2,AA,110,431,78,114,12,4,0,46.0,0.0,,19,,,7.0,,,
337,2852,nelsoca01,1885,1,NY4,AA,107,420,98,107,12,4,1,30.0,0.0,,61,,,3.0,,,
338,2871,purcebl01,1885,1,PH4,AA,66,304,71,90,15,5,0,22.0,0.0,,16,,,3.0,,,
339,2885,shaffor01,1885,2,PH4,AA,2,9,1,2,0,1,0,1.0,0.0,,1,,,0.0,,,
340,2888,smithge01,1885,1,BR3,AA,108,419,63,108,17,11,4,62.0,0.0,,10,,,0.0,,,
341,2891,smithpo01,1885,1,PT1,AA,106,453,85,113,11,13,0,35.0,0.0,,25,,,3.0,,,
342,2892,snydepo01,1885,1,CN2,AA,39,152,13,36,4,3,1,19.0,0.0,,6,,,1.0,,,
343,2895,stoveha01,1885,1,PH4,AA,112,486,130,153,27,9,13,75.0,0.0,,39,,,4.0,,,
344,2904,terryad01,1885,1,BR3,AA,71,264,23,45,1,3,1,20.0,0.0,,10,,,0.0,,,
345,2916,yorkto01,1885,1,BL2,AA,22,87,6,23,4,2,0,12.0,0.0,,8,,,0.0,,,
346,2920,ansonca01,1885,1,CHN,NL,112,464,100,144,35,7,7,108.0,,,34,13.0,,,,,
347,2925,bennech01,1885,1,DTN,NL,91,349,49,94,24,13,5,60.0,,,47,37.0,,,,,
348,2929,broutda01,1885,1,BFN,NL,98,407,87,146,32,11,7,59.0,,,34,10.0,,,,,
349,2932,burdoja01,1885,1,BSN,NL,45,169,18,24,5,0,0,7.0,,,8,18.0,,,,,
350,2940,clemeja01,1885,1,PHI,NL,52,188,14,36,11,3,1,14.0,,,2,30.0,,,,,
351,2944,connoro01,1885,1,NY1,NL,110,455,102,169,23,15,1,65.0,,,51,8.0,,,,,
352,2960,dennyje01,1885,1,PRO,NL,83,318,40,71,14,4,3,24.0,,,12,53.0,,,,,
353,2970,ewingbu01,1885,1,NY1,NL,81,342,81,104,15,12,6,63.0,,,13,17.0,,,,,
354,2979,forceda01,1885,1,BFN,NL,71,253,20,57,6,1,0,15.0,,,13,19.0,,,,,
355,2980,galvipu01,1885,1,BFN,NL,33,122,14,23,4,2,1,10.0,,,1,27.0,,,,,
356,2981,ganzech01,1885,1,PHI,NL,34,125,15,21,3,1,0,6.0,,,4,13.0,,,,,
357,2984,gerhajo01,1885,1,NY1,NL,112,399,43,62,12,2,0,33.0,,,24,47.0,,,,,
358,2988,glassja01,1885,1,SL5,NL,111,446,66,125,18,3,1,40.0,,,29,10.0,,,,,
359,2990,gorege01,1885,1,CHN,NL,109,441,115,138,21,13,5,57.0,,,68,25.0,,,,,
360,3003,hinespa01,1885,1,PRO,NL,98,411,63,111,20,4,1,35.0,,,19,18.0,,,,,
361,3007,keefeti01,1885,1,NY1,NL,47,166,20,27,1,5,0,12.0,,,13,22.0,,,,,
362,3009,kellyki01,1885,1,CHN,NL,107,438,124,126,24,7,9,75.0,,,46,24.0,,,,,
363,3030,mcguide01,1885,1,DTN,NL,34,121,11,23,4,2,0,9.0,,,5,23.0,,,,,
364,3037,morrijo01,1885,1,BSN,NL,111,394,74,89,20,7,4,44.0,,,64,78.0,,,,,
365,3042,nashbi01,1885,1,BSN,NL,26,94,9,24,4,0,0,11.0,,,2,9.0,,,,,
366,3045,orourji01,1885,1,NY1,NL,112,477,119,143,21,16,5,42.0,,,40,21.0,,,,,
367,3047,pfefffr01,1885,1,CHN,NL,112,469,90,113,12,7,5,73.0,,,26,47.0,,,,,
368,3052,purcebl01,1885,2,BSN,NL,21,87,9,19,1,1,0,3.0,,,3,15.0,,,,,
369,3054,quinnjo02,1885,1,SL5,NL,97,343,27,73,8,2,0,15.0,,,9,38.0,,,,,
370,3058,richaha01,1885,1,BFN,NL,96,426,90,136,19,11,6,44.0,,,20,22.0,,,,,
371,3063,ryanji01,1885,1,CHN,NL,3,13,2,6,1,0,0,2.0,,,1,1.0,,,,,
372,3068,shaffor01,1885,1,SL5,NL,69,257,30,50,11,2,0,18.0,,,19,31.0,,,,,
373,3072,startjo01,1885,1,PRO,NL,101,374,47,103,11,4,0,41.0,,,39,10.0,,,,,
374,3079,suttoez01,1885,1,BSN,NL,110,457,78,143,23,8,4,47.0,,,17,25.0,,,,,
375,3083,thompsa01,1885,1,DTN,NL,63,254,58,77,11,9,7,44.0,,,16,22.0,,,,,
376,3085,wardjo01,1885,1,NY1,NL,111,446,72,101,8,9,0,37.0,,,17,39.0,,,,,
377,3088,whitede01,1885,1,BFN,NL,98,404,54,118,6,6,0,57.0,,,12,11.0,,,,,
378,3096,woodge01,1885,1,DTN,NL,82,362,62,105,19,8,5,28.0,,,13,19.0,,,,,
379,3113,brownpe01,1886,1,LS2,AA,112,467,86,159,29,6,2,68.0,26.0,,30,,,7.0,,,
380,3114,brownto01,1886,1,PT1,AA,115,460,106,131,11,11,1,51.0,30.0,,56,,,2.0,,,
381,3139,elybo01,1886,1,LS2,AA,10,32,5,5,0,0,0,6.0,1.0,,2,,,0.0,,,
382,3146,galvipu01,1886,1,PT1,AA,50,194,24,49,7,2,0,21.0,8.0,,3,,,0.0,,,
383,3172,jonesch01,1886,1,CN2,AA,127,500,87,135,22,10,6,68.0,3.0,,61,,,6.0,,,
384,3184,lathaar01,1886,1,SL4,AA,134,578,152,174,23,8,1,47.0,60.0,,55,,,6.0,,,
385,3195,mathebo01,1886,1,PH4,AA,24,88,16,21,3,0,0,10.0,1.0,,3,,,0.0,,,
386,3204,mcphebi01,1886,1,CN2,AA,140,560,139,150,23,12,8,70.0,40.0,,59,,,5.0,,,
387,3214,mullato01,1886,1,CN2,AA,91,324,59,73,12,5,0,39.0,20.0,,25,,,1.0,,,
388,3220,nelsoca01,1886,1,NY4,AA,109,413,89,93,7,2,0,23.0,14.0,,64,,,2.0,,,
389,3234,purcebl01,1886,1,BL2,AA,26,85,17,19,0,1,0,8.0,13.0,,17,,,2.0,,,
390,3244,robinwi01,1886,1,PH4,AA,87,342,57,69,11,3,1,30.0,33.0,,21,,,3.0,,,
391,3251,shaffor01,1886,1,PH4,AA,21,82,15,22,3,3,0,8.0,3.0,,8,,,0.0,,,
392,3253,smithel01,1886,1,CN2,AA,9,28,6,8,1,1,0,2.0,0.0,,9,,,0.0,,,
393,3254,smithge01,1886,1,BR3,AA,105,426,66,105,17,6,2,45.0,22.0,,19,,,0.0,,,
394,3255,smithpo01,1886,1,PT1,AA,126,483,75,105,20,9,2,57.0,38.0,,42,,,6.0,,,
395,3257,snydepo01,1886,1,CN2,AA,60,220,33,41,8,3,0,28.0,11.0,,13,,,3.0,,,
396,3261,stoveha01,1886,1,PH4,AA,123,489,115,144,28,11,7,59.0,68.0,,64,,,1.0,,,
397,3271,terryad01,1886,1,BR3,AA,75,299,34,71,8,9,2,39.0,17.0,,10,,,1.0,,,
398,3283,zimmech01,1886,1,NY4,AA,6,19,1,3,0,0,0,1.0,0.0,,1,,,1.0,,,
399,3286,ansonca01,1886,1,CHN,NL,125,504,117,187,35,11,10,147.0,29.0,,55,19.0,,,,,
400,3295,bennech01,1886,1,DTN,NL,72,235,37,57,13,5,4,34.0,4.0,,48,29.0,,,,,
401,3298,broutda01,1886,1,DTN,NL,121,489,139,181,40,15,11,72.0,21.0,,66,16.0,,,,,
402,3300,burdoja01,1886,1,BSN,NL,59,221,26,48,6,1,0,25.0,3.0,,11,27.0,,,,,
403,3307,clemeja01,1886,1,PHI,NL,54,185,15,38,5,1,0,11.0,4.0,,7,34.0,,,,,
404,3309,connoro01,1886,1,NY1,NL,118,485,105,172,29,20,7,71.0,17.0,,41,15.0,,,,,
405,3326,dennyje01,1886,1,SL5,NL,119,475,58,122,24,6,9,62.0,16.0,,14,68.0,,,,,
406,3336,ewingbu01,1886,1,NY1,NL,73,275,59,85,11,7,4,31.0,18.0,,16,17.0,,,,,
407,3345,forceda01,1886,1,WS8,NL,68,242,26,44,5,1,0,16.0,9.0,,17,26.0,,,,,
408,3349,ganzech01,1886,1,PHI,NL,1,3,0,0,0,0,0,0.0,0.0,,0,1.0,,,,,
409,3350,ganzech01,1886,2,DTN,NL,57,213,28,58,7,2,1,31.0,5.0,,7,22.0,,,,,
410,3351,gerhajo01,1886,1,NY1,NL,123,426,44,81,11,7,0,40.0,8.0,,22,63.0,,,,,
411,3358,glassja01,1886,1,SL5,NL,121,486,96,158,29,7,3,40.0,38.0,,38,13.0,,,,,
412,3360,gorege01,1886,1,CHN,NL,118,444,150,135,20,12,6,63.0,23.0,,102,30.0,,,,,
413,3369,hinespa01,1886,1,WS8,NL,121,487,80,152,30,8,9,56.0,21.0,,35,21.0,,,,,
414,3376,keefeti01,1886,1,NY1,NL,64,205,26,35,10,1,1,20.0,3.0,,17,42.0,,,,,
415,3377,kellyki01,1886,1,CHN,NL,118,451,155,175,32,11,4,79.0,53.0,,83,33.0,,,,,
416,3393,mcguide01,1886,1,PHI,NL,50,167,25,33,7,1,2,18.0,2.0,,19,25.0,,,,,
417,3398,morrijo01,1886,1,BSN,NL,117,430,86,106,25,6,7,69.0,9.0,,56,81.0,,,,,
418,3403,nashbi01,1886,1,BSN,NL,109,417,61,117,11,8,1,45.0,16.0,,24,28.0,,,,,
419,3406,orourji01,1886,1,NY1,NL,105,440,106,136,26,6,1,34.0,14.0,,39,21.0,,,,,
420,3409,pfefffr01,1886,1,CHN,NL,118,474,88,125,17,8,7,95.0,30.0,,36,46.0,,,,,
421,3411,quinnjo02,1886,1,SL5,NL,75,271,33,63,11,3,1,21.0,12.0,,8,31.0,,,,,
422,3416,richaha01,1886,1,DTN,NL,125,538,125,189,27,11,11,61.0,42.0,,46,27.0,,,,,
423,3420,ryanji01,1886,1,CHN,NL,84,327,58,100,17,6,4,53.0,10.0,,12,28.0,,,,,
424,3427,startjo01,1886,1,WS8,NL,31,122,10,27,4,1,0,17.0,4.0,,5,13.0,,,,,
425,3431,suttoez01,1886,1,BSN,NL,116,499,83,138,21,6,3,48.0,18.0,,26,21.0,,,,,
426,3434,thompsa01,1886,1,DTN,NL,122,503,101,156,18,13,8,89.0,13.0,,35,31.0,,,,,
427,3437,wardjo01,1886,1,NY1,NL,122,491,82,134,17,5,2,81.0,36.0,,19,46.0,,,,,
428,3439,whitede01,1886,1,DTN,NL,124,491,65,142,19,5,1,76.0,9.0,,31,35.0,,,,,
429,3447,woodge01,1886,1,PHI,NL,106,450,81,123,18,15,4,50.0,9.0,,23,75.0,,,,,
430,3454,brownpe01,1887,1,LS2,AA,134,547,137,220,35,16,4,118.0,103.0,,55,,,8.0,,,
431,3472,crossla01,1887,1,LS2,AA,54,203,32,54,8,3,0,26.0,15.0,,15,,,1.0,,,
432,3488,gerhajo01,1887,2,NY4,AA,85,307,40,68,13,2,0,27.0,15.0,,24,,,1.0,,,
433,3510,jonesch01,1887,1,CN2,AA,41,153,28,48,7,4,2,40.0,7.0,,19,,,3.0,,,
434,3511,jonesch01,1887,2,NY4,AA,62,247,30,63,11,3,3,29.0,8.0,,12,,,6.0,,,
435,3524,lathaar01,1887,1,SL4,AA,136,627,163,198,35,10,2,83.0,129.0,,45,,,5.0,,,
436,3531,mathebo01,1887,1,PH4,AA,7,25,5,5,0,0,0,0.0,0.0,,4,,,0.0,,,
437,3539,mcphebi01,1887,1,CN2,AA,129,540,137,156,20,19,2,87.0,95.0,,55,,,5.0,,,
438,3545,mullato01,1887,1,CN2,AA,56,199,35,44,6,3,3,23.0,20.0,,16,,,4.0,,,
439,3549,nelsoca01,1887,1,NY4,AA,68,257,61,63,5,1,0,24.0,29.0,,48,,,8.0,,,
440,3554,oconnja01,1887,1,CN2,AA,12,40,4,4,0,0,0,1.0,3.0,,2,,,0.0,,,
441,3567,purcebl01,1887,1,BL2,AA,140,567,101,142,25,8,4,96.0,88.0,,46,,,10.0,,,
442,3574,robinwi01,1887,1,PH4,AA,68,264,28,60,6,2,1,24.0,15.0,,14,,,1.0,,,
443,3589,smithel01,1887,1,CN2,AA,52,186,26,47,10,6,0,23.0,5.0,,11,,,1.0,,,
444,3590,smithge01,1887,1,BR3,AA,103,435,79,128,19,16,4,72.0,26.0,,13,,,1.0,,,
445,3592,snydepo01,1887,1,CL3,AA,74,282,33,72,12,6,0,27.0,5.0,,9,,,1.0,,,
446,3595,stoveha01,1887,1,PH4,AA,124,497,125,142,31,12,4,77.0,74.0,,56,,,7.0,,,
447,3602,terryad01,1887,1,BR3,AA,86,352,56,103,6,10,3,65.0,27.0,,16,,,0.0,,,
448,3608,tucketo01,1887,1,BL2,AA,136,524,114,144,15,9,6,84.0,85.0,,29,,,29.0,,,
449,3613,weyhigu01,1887,1,PH4,AA,57,209,19,42,6,1,0,16.0,8.0,,6,,,0.0,,,
450,3618,zimmech01,1887,1,CL3,AA,14,52,9,12,5,0,0,4.0,1.0,,4,,,1.0,,,
451,3620,ansonca01,1887,1,CHN,NL,122,472,107,164,33,13,7,102.0,27.0,,60,18.0,,1.0,,,
452,3630,bennech01,1887,1,DTN,NL,46,160,26,39,6,5,3,20.0,7.0,,30,22.0,,0.0,,,
453,3634,broutda01,1887,1,DTN,NL,123,500,153,169,36,20,12,101.0,34.0,,71,9.0,,6.0,,,
454,3635,brownto01,1887,1,PIT,NL,47,192,30,47,3,4,0,6.0,12.0,,11,40.0,,1.0,,,
455,3636,brownto01,1887,2,IN3,NL,36,140,20,25,3,0,2,9.0,13.0,,8,25.0,,1.0,,,
456,3639,burdoja01,1887,1,BSN,NL,65,237,36,61,6,0,0,29.0,19.0,,18,22.0,,4.0,,,
457,3648,clemeja01,1887,1,PHI,NL,66,246,48,69,13,7,1,47.0,7.0,,9,24.0,,4.0,,,
458,3650,connoro01,1887,1,NY1,NL,127,471,113,134,26,22,17,104.0,43.0,,75,50.0,,8.0,,,
459,3660,dalyto01,1887,1,CHN,NL,74,256,45,53,10,4,2,17.0,29.0,,22,25.0,,0.0,,,
460,3664,dennyje01,1887,1,IN3,NL,122,510,86,165,34,12,11,97.0,29.0,,13,22.0,,3.0,,,
461,3669,ewingbu01,1887,1,NY1,NL,77,318,83,97,17,13,6,44.0,26.0,,30,33.0,,3.0,,,
462,3678,galvipu01,1887,1,PIT,NL,49,193,10,41,7,3,2,22.0,5.0,,2,47.0,,0.0,,,
463,3679,ganzech01,1887,1,DTN,NL,57,227,40,59,6,5,0,20.0,3.0,,8,2.0,,1.0,,,
464,3683,gerhajo01,1887,1,NY1,NL,1,4,0,0,0,0,0,0.0,0.0,,0,0.0,,0.0,,,
465,3688,glassja01,1887,1,IN3,NL,122,483,91,142,18,7,0,40.0,62.0,,41,8.0,,10.0,,,
466,3689,gorege01,1887,1,NY1,NL,111,459,95,133,16,5,1,49.0,39.0,,42,18.0,,7.0,,,
467,3696,hinespa01,1887,1,WS8,NL,123,478,83,147,32,5,10,72.0,46.0,,48,24.0,,8.0,,,
468,3704,keefeti01,1887,1,NY1,NL,56,191,27,42,7,6,2,23.0,2.0,,20,41.0,,0.0,,,
469,3705,kellyki01,1887,1,BSN,NL,116,484,120,156,34,11,8,63.0,84.0,,55,40.0,,1.0,,,
470,3715,maulal01,1887,1,PHI,NL,16,56,15,17,2,2,1,4.0,5.0,,15,10.0,,0.0,,,
471,3719,mcguide01,1887,1,PHI,NL,41,150,22,46,6,6,2,23.0,3.0,,11,8.0,,2.0,,,
472,3726,morrijo01,1887,1,BSN,NL,127,504,79,141,32,6,12,81.0,19.0,,37,86.0,,1.0,,,
473,3731,nashbi01,1887,1,BSN,NL,121,475,100,140,24,12,6,94.0,43.0,,60,30.0,,2.0,,,
474,3732,nelsoca01,1887,2,NY1,NL,1,2,0,0,0,0,0,0.0,0.0,,0,1.0,,0.0,,,
475,3736,orourji01,1887,1,NY1,NL,103,397,73,113,15,13,3,88.0,46.0,,36,11.0,,5.0,,,
476,3739,pfefffr01,1887,1,CHN,NL,123,479,95,133,21,6,16,89.0,57.0,,34,20.0,,1.0,,,
477,3745,richaha01,1887,1,DTN,NL,120,543,131,178,25,18,8,94.0,29.0,,31,40.0,,2.0,,,
478,3748,ryanji01,1887,1,CHN,NL,126,508,117,145,23,10,11,74.0,50.0,,53,19.0,,6.0,,,
479,3755,smithpo01,1887,1,PIT,NL,122,456,69,98,12,7,2,54.0,30.0,,30,48.0,,13.0,,,
480,3761,suttoez01,1887,1,BSN,NL,77,326,58,99,14,9,3,46.0,17.0,,13,6.0,,6.0,,,
481,3765,thompsa01,1887,1,DTN,NL,127,545,118,203,29,23,11,166.0,22.0,,32,19.0,,9.0,,,
482,3769,vanhage01,1887,1,CHN,NL,45,172,30,35,4,0,3,17.0,12.0,,15,15.0,,1.0,,,
483,3770,wardjo01,1887,1,NY1,NL,129,545,114,184,16,5,1,53.0,111.0,,29,12.0,,4.0,,,
484,3773,whitede01,1887,1,DTN,NL,111,449,71,136,20,11,3,75.0,20.0,,26,15.0,,9.0,,,
485,3780,woodge01,1887,1,PHI,NL,113,491,118,142,22,19,14,66.0,19.0,,40,51.0,,6.0,,,
486,3795,brownpe01,1888,1,LS2,AA,99,383,58,120,22,8,3,72.0,36.0,,37,,,4.0,,,
487,3796,burdoja01,1888,2,BR3,AA,70,246,15,30,1,2,1,8.0,9.0,,8,,,5.0,,,
488,3815,crossla01,1888,1,LS2,AA,47,181,20,41,3,0,0,15.0,10.0,,2,,,1.0,,,
489,3861,jonesch01,1888,1,KC2,AA,6,25,2,4,0,1,0,5.0,1.0,,1,,,0.0,,,
490,3873,lathaar01,1888,1,SL4,AA,133,570,119,151,19,5,2,31.0,109.0,,43,,,8.0,,,
491,3885,mcguide01,1888,3,CL3,AA,26,94,15,24,1,3,1,13.0,2.0,,7,,,4.0,,,
492,3887,mcphebi01,1888,1,CN2,AA,111,458,88,110,12,10,4,51.0,54.0,,43,,,5.0,,,
493,3891,mullato01,1888,1,CN2,AA,51,175,27,44,4,4,1,16.0,12.0,,8,,,3.0,,,
494,3897,oconnja01,1888,1,CN2,AA,36,137,14,28,3,1,1,17.0,12.0,,6,,,1.0,,,
495,3907,purcebl01,1888,1,BL2,AA,101,406,53,96,9,4,2,39.0,16.0,,27,,,3.0,,,
496,3908,purcebl01,1888,2,PH4,AA,18,66,10,11,3,1,0,6.0,10.0,,5,,,1.0,,,
497,3914,robinwi01,1888,1,PH4,AA,66,254,32,62,7,2,1,31.0,11.0,,9,,,0.0,,,
498,3922,smithel01,1888,1,CN2,AA,40,129,15,29,4,1,0,9.0,2.0,,20,,,0.0,,,
499,3923,smithge01,1888,1,BR3,AA,103,402,47,86,10,7,3,61.0,27.0,,22,,,0.0,,,
500,3927,snydepo01,1888,1,CL3,AA,64,237,22,51,7,3,0,14.0,9.0,,6,,,1.0,,,
501,3930,stoveha01,1888,1,PH4,AA,130,530,127,152,25,20,9,65.0,87.0,,62,,,3.0,,,
